,index,fonction,cat,grade,Echelon,durée,Indice Brut,Indice majoré,salaire brut,indice majoré calculé
4208,6008,Adjoint technique de recherche et de formation,C,1,10,inf,419,372,1743.2,372.0
4209,6009,Adjoint technique de recherche et de formation,C,1,11,inf,432,382,1790.06,382.0
4210,6010,Adjoint technique de recherche et de formation,C,2,1,inf,368,341,1597.93,341.0
4211,6011,Adjoint technique de recherche et de formation,C,2,2,inf,371,343,1607.31,343.0
4212,6012,Adjoint technique de recherche et de formation,C,2,3,inf,376,346,1621.36,346.0
4213,6013,Adjoint technique de recherche et de formation,C,2,4,inf,387,354,1658.85,354.0
4214,6014,Adjoint technique de recherche et de formation,C,2,5,inf,396,360,1686.97,360.0
4215,6015,Adjoint technique de recherche et de formation,C,2,6,inf,404,365,1710.4,365.0
4216,6016,Adjoint technique de recherche et de formation,C,2,7,inf,416,370,1733.83,370.0
4217,6017,Adjoint technique de recherche et de formation,C,2,8,inf,430,380,1780.69,380.0
4218,6018,Adjoint technique de recherche et de formation,C,2,9,inf,446,392,1836.92,392.0
4219,6019,Adjoint technique de recherche et de formation,C,2,10,inf,461,404,1893.15,404.0
4220,6020,Adjoint technique de recherche et de formation,C,2,11,inf,473,412,1930.64,412.0
4221,6021,Adjoint technique de recherche et de formation,C,2,12,inf,486,420,1968.13,420.0
4222,6022,Adjoint technique de recherche et de formation,C,3,1,inf,388,355,1663.54,355.0
4223,6023,Adjoint technique de recherche et de formation,C,3,2,inf,397,361,1691.66,361.0
4224,6024,Adjoint technique de recherche et de formation,C,3,3,inf,412,368,1724.46,368.0
4225,6025,Adjoint technique de recherche et de formation,C,3,4,inf,430,380,1780.69,380.0
4226,6026,Adjoint technique de recherche et de formation,C,3,5,inf,448,393,1841.61,393.0
4227,6027,Adjoint technique de recherche et de formation,C,3,6,inf,460,403,1888.47,403.0
4228,6028,Adjoint technique de recherche et de formation,C,3,7,inf,478,415,1944.7,415.0
4229,6029,Adjoint technique de recherche et de formation,C,3,8,inf,499,430,2014.99,430.0
4230,6030,Adjoint technique de recherche et de formation,C,3,9,inf,525,450,2108.71,450.0
4231,6031,Adjoint technique de recherche et de formation,C,3,10,inf,558,473,2216.49,473.0
4232,6035,Accompagnant des élèves en situation de handicap-AESH,C,1,1,inf,371,343,1607.31,343.0
4233,6036,Accompagnant des élèves en situation de handicap-AESH,C,1,2,inf,378,348,1630.74,348.0
4234,6037,Accompagnant des élèves en situation de handicap-AESH,C,1,3,inf,388,355,1663.54,355.0
4235,6038,Accompagnant des élèves en situation de handicap-AESH,C,1,4,inf,404,365,1710.4,365.0
4236,6039,Accompagnant des élèves en situation de handicap-AESH,C,1,5,inf,422,375,1757.26,375.0
4237,6040,Accompagnant des élèves en situation de handicap-AESH,C,1,6,inf,437,385,1804.12,385.0
4238,6041,Accompagnant des élèves en situation de handicap-AESH,C,1,7,inf,450,395,1850.98,395.0
4239,6042,Accompagnant des élèves en situation de handicap-AESH,C,1,8,inf,463,405,1897.84,405.0
4240,6043,Accompagnant des élèves en situation de handicap-AESH,C,1,9,inf,478,415,1944.7,415.0
4241,6044,Accompagnant des élèves en situation de handicap-AESH,C,1,10,inf,493,425,1991.56,425.0
4242,6045,Accompagnant des élèves en situation de handicap-AESH,C,1,11,inf,505,435,2038.42,435.0
4243,6047,Technicien de recherche et de formation-ITRF,B,1,1,inf,446,392,1836.92,392.0
4244,6048,Technicien de recherche et de formation-ITRF,B,1,2,inf,461,404,1893.15,404.0
4245,6049,Technicien de recherche et de formation-ITRF,B,1,3,inf,484,419,1963.44,419.0
4246,6050,Technicien de recherche et de formation-ITRF,B,1,4,inf,513,441,2066.54,441.0
4247,6051,Technicien de recherche et de formation-ITRF,B,1,5,inf,547,465,2179.0,465.0
4248,6052,Technicien de recherche et de formation-ITRF,B,1,6,inf,573,484,2268.04,484.0
4249,6053,Technicien de recherche et de formation-ITRF,B,1,7,inf,604,508,2380.5,508.0
4250,6054,Technicien de recherche et de formation-ITRF,B,1,8,inf,638,534,2502.34,534.0
4251,6055,Technicien de recherche et de formation-ITRF,B,1,9,inf,660,551,2582.0,551.0
4252,6056,Technicien de recherche et de formation-ITRF,B,1,10,inf,684,569,2666.35,569.0
4253,6057,Technicien de recherche et de formation-ITRF,B,1,11,inf,707,587,2750.7,587.0
4254,6058,Technicien de recherche et de formation-ITRF,B,2,1,inf,389,356,1668.22,356.0
4255,6059,Technicien de recherche et de formation-ITRF,B,2,2,inf,399,362,1696.34,362.0
4256,6060,Technicien de recherche et de formation-ITRF,B,2,3,inf,415,369,1729.14,369.0
4257,6061,Technicien de recherche et de formation-ITRF,B,2,4,inf,429,379,1776.0,379.0
4258,6062,Technicien de recherche et de formation-ITRF,B,2,5,inf,444,390,1827.55,390.0
4259,6063,Technicien de recherche et de formation-ITRF,B,2,6,inf,458,401,1879.1,401.0
4260,6064,Technicien de recherche et de formation-ITRF,B,2,7,inf,480,416,1949.39,416.0
4261,6065,Technicien de recherche et de formation-ITRF,B,2,8,inf,506,436,2043.11,436.0
4262,6066,Technicien de recherche et de formation-ITRF,B,2,9,inf,528,452,2118.08,452.0
4263,6067,Technicien de recherche et de formation-ITRF,B,2,10,inf,542,461,2160.26,461.0
4264,6068,Technicien de recherche et de formation-ITRF,B,2,11,inf,567,480,2249.29,480.0
4265,6069,Technicien de recherche et de formation-ITRF,B,2,12,inf,599,504,2361.76,504.0
4266,6070,Technicien de recherche et de formation-ITRF,B,2,13,inf,638,534,2502.34,534.0
4267,6071,Technicien de recherche et de formation-ITRF,B,3,1,inf,372,343,1607.31,343.0
4268,6072,Technicien de recherche et de formation-ITRF,B,3,2,inf,379,349,1635.42,349.0
4269,6073,Technicien de recherche et de formation-ITRF,B,3,3,inf,388,355,1663.54,355.0
4270,6074,Technicien de recherche et de formation-ITRF,B,3,4,inf,397,361,1691.66,361.0
4271,6075,Technicien de recherche et de formation-ITRF,B,3,5,inf,415,369,1729.14,369.0
4272,6076,Technicien de recherche et de formation-ITRF,B,3,6,inf,431,381,1785.38,381.0
4273,6077,Technicien de recherche et de formation-ITRF,B,3,7,inf,452,396,1855.67,396.0
4274,6078,Technicien de recherche et de formation-ITRF,B,3,8,inf,478,415,1944.7,415.0
4275,6079,Technicien de recherche et de formation-ITRF,B,3,9,inf,500,431,2019.68,431.0
4276,6080,Technicien de recherche et de formation-ITRF,B,3,10,inf,513,441,2066.54,441.0
4277,6081,Technicien de recherche et de formation-ITRF,B,3,11,inf,538,457,2141.51,457.0
4278,6082,Technicien de recherche et de formation-ITRF,B,3,12,inf,563,477,2235.23,477.0
4279,6083,Technicien de recherche et de formation-ITRF,B,3,13,inf,597,503,2357.07,503.0
4280,6111,Bibliothécaire assistant spécialisé (BIBAS),B,1,1,inf,446,392,1836.92,392.0
4281,6112,Bibliothécaire assistant spécialisé (BIBAS),B,1,2,inf,461,404,1893.15,404.0
4282,6113,Bibliothécaire assistant spécialisé (BIBAS),B,1,3,inf,484,419,1963.44,419.0
4283,6114,Bibliothécaire assistant spécialisé (BIBAS),B,1,4,inf,513,441,2066.54,441.0
4284,6115,Bibliothécaire assistant spécialisé (BIBAS),B,1,5,inf,547,465,2179.0,465.0
4285,6116,Bibliothécaire assistant spécialisé (BIBAS),B,1,6,inf,573,484,2268.04,484.0
4286,6117,Bibliothécaire assistant spécialisé (BIBAS),B,1,7,inf,604,508,2380.5,508.0
4287,6118,Bibliothécaire assistant spécialisé (BIBAS),B,1,8,inf,638,534,2502.34,534.0
4288,6119,Bibliothécaire assistant spécialisé (BIBAS),B,1,9,inf,660,551,2582.0,551.0
4289,6120,Bibliothécaire assistant spécialisé (BIBAS),B,1,10,inf,684,569,2666.35,569.0
4290,6121,Bibliothécaire assistant spécialisé (BIBAS),B,1,11,inf,707,587,2750.7,587.0
4291,6122,Bibliothécaire assistant spécialisé (BIBAS),B,2,1,inf,389,356,1668.22,356.0
4292,6123,Bibliothécaire assistant spécialisé (BIBAS),B,2,2,inf,399,362,1696.34,362.0
4293,6124,Bibliothécaire assistant spécialisé (BIBAS),B,2,3,inf,415,369,1729.14,369.0
4294,6125,Bibliothécaire assistant spécialisé (BIBAS),B,2,4,inf,429,379,1776.0,379.0
4295,6126,Bibliothécaire assistant spécialisé (BIBAS),B,2,5,inf,444,390,1827.55,390.0
4296,6127,Bibliothécaire assistant spécialisé (BIBAS),B,2,6,inf,458,401,1879.1,401.0
4297,6128,Bibliothécaire assistant spécialisé (BIBAS),B,2,7,inf,480,416,1949.39,416.0
4298,6129,Bibliothécaire assistant spécialisé (BIBAS),B,2,8,inf,506,436,2043.11,436.0
4299,6130,Bibliothécaire assistant spécialisé (BIBAS),B,2,9,inf,528,452,2118.08,452.0
4300,6131,Bibliothécaire assistant spécialisé (BIBAS),B,2,10,inf,542,461,2160.26,461.0
4301,6132,Bibliothécaire assistant spécialisé (BIBAS),B,2,11,inf,567,480,2249.29,480.0
4302,6133,Bibliothécaire assistant spécialisé (BIBAS),B,2,12,inf,599,504,2361.76,504.0
4303,6134,Bibliothécaire assistant spécialisé (BIBAS),B,2,13,inf,638,534,2502.34,534.0
4304,6135,Bibliothécaire assistant spécialisé (BIBAS),B,3,1,inf,372,343,1607.31,343.0
4305,6136,Bibliothécaire assistant spécialisé (BIBAS),B,3,2,inf,379,349,1635.42,349.0
4306,6137,Bibliothécaire assistant spécialisé (BIBAS),B,3,3,inf,388,355,1663.54,355.0
4307,6138,Bibliothécaire assistant spécialisé (BIBAS),B,3,4,inf,397,361,1691.66,361.0
4308,6139,Bibliothécaire assistant spécialisé (BIBAS),B,3,5,inf,415,369,1729.14,369.0
4309,6140,Bibliothécaire assistant spécialisé (BIBAS),B,3,6,inf,431,381,1785.38,381.0
4310,6141,Bibliothécaire assistant spécialisé (BIBAS),B,3,7,inf,452,396,1855.67,396.0
4311,6142,Bibliothécaire assistant spécialisé (BIBAS),B,3,8,inf,478,415,1944.7,415.0
4312,6143,Bibliothécaire assistant spécialisé (BIBAS),B,3,9,inf,500,431,2019.68,431.0
4313,6144,Bibliothécaire assistant spécialisé (BIBAS),B,3,10,inf,513,441,2066.54,441.0
4314,6145,Bibliothécaire assistant spécialisé (BIBAS),B,3,11,inf,538,457,2141.51,457.0
4315,6146,Bibliothécaire assistant spécialisé (BIBAS),B,3,12,inf,563,477,2235.23,477.0
4316,6147,Bibliothécaire assistant spécialisé (BIBAS),B,3,13,inf,597,503,2357.07,503.0
4317,6155,Sous Directeur du Centre national des oeuvres universitaires et scolaires (CNOUS) -Emploi fonctionnel,A,1,1,inf,813,667,3125.58,667.0
4318,6156,Sous Directeur du Centre national des oeuvres universitaires et scolaires (CNOUS) -Emploi fonctionnel,A,1,2,inf,853,697,3266.16,697.0
4319,6157,Sous Directeur du Centre national des oeuvres universitaires et scolaires (CNOUS) -Emploi fonctionnel,A,1,3,inf,883,720,3373.94,720.0
4320,6158,Sous Directeur du Centre national des oeuvres universitaires et scolaires (CNOUS) -Emploi fonctionnel,A,1,4,inf,912,743,3481.72,743.0
4321,6159,Sous Directeur du Centre national des oeuvres universitaires et scolaires (CNOUS) -Emploi fonctionnel,A,1,5,inf,996,807,3781.62,807.0
4322,6160,Sous Directeur du Centre national des oeuvres universitaires et scolaires (CNOUS) -Emploi fonctionnel,A,1,6,inf,1027,830,3889.4,830.0
4323,6162,Sous Directeur du Centre national des oeuvres universitaires et scolaires (CNOUS) -Emploi fonctionnel,A,1,7,inf,HEA2,-,4334.57,925.0
4324,6163,Sous Directeur du Centre national des oeuvres universitaires et scolaires (CNOUS) -Emploi fonctionnel,A,1,8,inf,HEA3,-,4554.82,972.0
4325,6164,Sous Directeur du Centre national des oeuvres universitaires et scolaires (CNOUS) -Emploi fonctionnel,A,1,9,inf,HEB,-,4554.82,972.0
4326,6165,Sous Directeur du Centre national des oeuvres universitaires et scolaires (CNOUS) -Emploi fonctionnel,A,1,10,inf,HEB2,-,4746.94,1013.0
4327,6166,Sous Directeur du Centre national des oeuvres universitaires et scolaires (CNOUS) -Emploi fonctionnel,A,1,11,inf,HEB3,-,4999.99,1067.0
4328,6179,Psychologue de l'éducation nationale,A,1,1,inf,850,695,3256.79,695.0
4329,6180,Psychologue de l'éducation nationale,A,1,2,inf,903,735,3444.23,735.0
4330,6181,Psychologue de l'éducation nationale,A,1,3,inf,956,775,3631.67,775.0
4331,6182,Psychologue de l'éducation nationale,A,1,4,inf,1027,830,3889.4,830.0
4332,6183,Psychologue de l'éducation nationale,A,1,5,inf,HEA,-,4170.56,890.0
4333,6184,Psychologue de l'éducation nationale,A,1,6,inf,HEA2,-,4334.57,925.0
4334,6185,Psychologue de l'éducation nationale,A,1,7,inf,HEA3,-,4554.82,972.0
4335,6186,Psychologue de l'éducation nationale,A,2,1,inf,712,590,2764.75,590.0
4336,6187,Psychologue de l'éducation nationale,A,2,2,inf,757,624,2924.08,624.0
4337,6188,Psychologue de l'éducation nationale,A,2,3,inf,815,668,3130.26,668.0
4338,6189,Psychologue de l'éducation nationale,A,2,4,inf,876,715,3350.51,715.0
4339,6190,Psychologue de l'éducation nationale,A,2,5,inf,939,763,3575.44,763.0
4340,6191,Psychologue de l'éducation nationale,A,2,6,inf,995,806,3776.94,806.0
4341,6192,Psychologue de l'éducation nationale,A,2,7,inf,1015,821,3847.23,821.0
4342,6193,Psychologue de l'éducation nationale,A,3,1,inf,444,390,1827.55,390.0
4343,6194,Psychologue de l'éducation nationale,A,3,2,inf,513,441,2066.54,441.0
4344,6195,Psychologue de l'éducation nationale,A,3,3,inf,523,448,2099.34,448.0
4345,6196,Psychologue de l'éducation nationale,A,3,4,inf,542,461,2160.26,461.0
4346,6197,Psychologue de l'éducation nationale,A,3,5,inf,562,476,2230.55,476.0
4347,6198,Psychologue de l'éducation nationale,A,3,6,inf,582,492,2305.52,492.0
4348,6199,Psychologue de l'éducation nationale,A,3,7,inf,619,519,2432.05,519.0
4349,6200,Psychologue de l'éducation nationale,A,3,8,inf,668,557,2610.12,557.0
4350,6201,Psychologue de l'éducation nationale,A,3,9,inf,712,590,2764.75,590.0
4351,6202,Psychologue de l'éducation nationale,A,3,10,inf,763,629,2947.51,629.0
4352,6203,Psychologue de l'éducation nationale,A,3,11,inf,821,673,3153.69,673.0
4353,6205,Professeur Ecole centrale de Lyon-ECL,A,1,1,inf,427,379,1776.0,379.0
4354,6206,Professeur Ecole centrale de Lyon-ECL,A,1,2,inf,506,436,2043.11,436.0
4355,6207,Professeur Ecole centrale de Lyon-ECL,A,1,3,inf,579,489,2291.47,489.0
4356,6208,Professeur Ecole centrale de Lyon-ECL,A,1,4,inf,627,526,2464.85,526.0
4357,6209,Professeur Ecole centrale de Lyon-ECL,A,1,5,inf,673,561,2628.86,561.0
4358,6210,Professeur Ecole centrale de Lyon-ECL,A,1,6,inf,716,593,2778.81,593.0
4359,6211,Professeur Ecole centrale de Lyon-ECL,A,1,7,inf,772,635,2975.63,635.0
4360,6212,Professeur Ecole centrale de Lyon-ECL,A,1,8,inf,835,684,3205.24,684.0
4361,6213,Professeur Ecole centrale de Lyon-ECL,A,1,9,inf,901,734,3439.54,734.0
4362,6214,Professeur Ecole centrale de Lyon-ECL,A,1,10,inf,966,783,3669.16,783.0
4363,6215,Professeur Ecole centrale de Lyon-ECL,A,1,11,inf,1015,821,3847.23,821.0
4364,6216,Professeur Ecole centrale de Lyon-ECL,A,2,1,inf,801,658,3083.4,658.0
4365,6217,Professeur Ecole centrale de Lyon-ECL,A,2,2,inf,852,696,3261.47,696.0
4366,6218,Professeur Ecole centrale de Lyon-ECL,A,2,3,inf,901,734,3439.54,734.0
4367,6219,Professeur Ecole centrale de Lyon-ECL,A,2,4,inf,966,783,3669.16,783.0
4368,6220,Professeur Ecole centrale de Lyon-ECL,A,2,5,inf,1015,821,3847.23,821.0
4369,6221,Professeur Ecole centrale de Lyon-ECL,A,2,6,inf,HEA,-,4170.56,890.0
4370,6222,Professeur Ecole centrale de Lyon-ECL,A,2,7,inf,HEA2,-,4334.57,925.0
4371,6223,Professeur Ecole centrale de Lyon-ECL,A,2,8,inf,HEA3,-,4554.82,972.0
4372,6224,Professeur du Muséum national d'histoire naturelle-MNHN,A,1,1,inf,HED,-,5496.71,1173.0
4373,6225,Professeur du Muséum national d'histoire naturelle-MNHN,A,1,2,inf,HED2,-,5745.07,1226.0
4374,6226,Professeur du Muséum national d'histoire naturelle-MNHN,A,1,3,inf,HED3,-,5993.43,1279.0
4375,6227,Professeur du Muséum national d'histoire naturelle-MNHN,A,1,4,inf,HEE,-,5993.43,1279.0
4376,6228,Professeur du Muséum national d'histoire naturelle-MNHN,A,1,5,inf,HEE2,-,6227.73,1329.0
4377,6229,Professeur du Muséum national d'histoire naturelle-MNHN,A,2,1,inf,1027,830,3889.4,830.0
4378,6230,Professeur du Muséum national d'histoire naturelle-MNHN,A,2,2,inf,HEB,-,4554.82,972.0
4379,6231,Professeur du Muséum national d'histoire naturelle-MNHN,A,2,3,inf,HEB2,-,4746.94,1013.0
4380,6232,Professeur du Muséum national d'histoire naturelle-MNHN,A,2,4,inf,HEB3,-,4999.99,1067.0
4381,6233,Professeur du Muséum national d'histoire naturelle-MNHN,A,2,5,inf,HEC,-,5267.09,1124.0
4382,6234,Professeur du Muséum national d'histoire naturelle-MNHN,A,2,6,inf,HEC2,-,5379.56,1148.0
4383,6235,Professeur du Muséum national d'histoire naturelle-MNHN,A,2,7,inf,HEC3,-,5496.71,1173.0
4384,6236,Professeur du Muséum national d'histoire naturelle-MNHN,A,3,1,inf,813,667,3125.58,667.0
4385,6237,Professeur du Muséum national d'histoire naturelle-MNHN,A,3,2,inf,862,705,3303.65,705.0
4386,6238,Professeur du Muséum national d'histoire naturelle-MNHN,A,3,3,inf,912,743,3481.72,743.0
4387,6239,Professeur du Muséum national d'histoire naturelle-MNHN,A,3,4,inf,969,785,3678.53,785.0
4388,6240,Professeur du Muséum national d'histoire naturelle-MNHN,A,3,5,inf,1027,830,3889.4,830.0
4389,6241,Professeur du Muséum national d'histoire naturelle-MNHN,A,3,6,inf,HEA,-,4170.56,890.0
4390,6242,Professeur du Muséum national d'histoire naturelle-MNHN,A,3,7,inf,HEA2,-,4334.57,925.0
4391,6243,Professeur du Muséum national d'histoire naturelle-MNHN,A,3,8,inf,HEA3,-,4554.82,972.0
4392,6244,Professeur du Muséum national d'histoire naturelle-MNHN,A,3,9,inf,HEB,-,4554.82,972.0
4393,6245,Professeur du Muséum national d'histoire naturelle-MNHN,A,3,10,inf,HEB2,-,4746.94,1013.0
4394,6246,Professeur du Muséum national d'histoire naturelle-MNHN,A,3,11,inf,HEB3,-,4999.99,1067.0
4395,6247,Professeur du Collège de France,A,1,1,inf,HEB,-,4554.82,972.0
4396,6248,Professeur du Collège de France,A,1,2,inf,HEB2,-,4746.94,1013.0
4397,6249,Professeur du Collège de France,A,1,3,inf,HEB3,-,4999.99,1067.0
4398,6250,Professeur du Collège de France,A,1,4,inf,HEC,-,5267.09,1124.0
4399,6251,Professeur du Collège de France,A,1,5,inf,HEC2,-,5379.56,1148.0
4400,6252,Professeur du Collège de France,A,1,6,inf,HEC3,-,5496.71,1173.0
4401,6253,Professeur du Collège de France,A,1,7,inf,HED,-,5496.71,1173.0
4402,6254,Professeur du Collège de France,A,1,8,inf,HED2,-,5745.07,1226.0
4403,6255,Professeur du Collège de France,A,1,9,inf,HED3,-,5993.43,1279.0
4404,6256,Professeur du Collège de France,A,1,10,inf,HEE,-,5993.43,1279.0
4405,6257,Professeur du Collège de France,A,1,11,inf,HEE2,-,6227.73,1329.0
4406,6258,Professeur des universités-PU-(toutes disciplines),A,1,1,inf,HED,-,5496.71,1173.0
